Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural,Estimated_Recreational_hr,Estimated_Educational_hr,Threshold_Limit_hr
10,Female,6.13,Smartphone,True,0.46,"Poor Sleep, Obesity Risk",Rural,4.198630136986301,1.9313698630136988,2.0
12,Female,2.4,Smartphone,False,0.42,,Rural,1.6901408450704225,0.7098591549295774,4.0
11,Male,2.6,Laptop,False,0.45,,Urban,1.793103448275862,0.806896551724138,4.0
14,Female,3.73,TV,True,0.41,Poor Sleep,Urban,2.645390070921986,1.084609929078014,4.0
16,Male,4.22,Smartphone,True,0.49,Poor Sleep,Urban,2.832214765100671,1.387785234899329,6.0
9,Male,1.06,TV,False,0.55,,Urban,0.6838709677419355,0.3761290322580646,2.0
15,Female,6.01,TV,True,0.45,Poor Sleep,Rural,4.144827586206897,1.8651724137931032,6.0
16,Male,5.06,Tablet,True,0.34,,Urban,3.776119402985074,1.2838805970149254,6.0
17,Male,6.05,Smartphone,True,0.32,Poor Sleep,Urban,4.583333333333333,1.4666666666666668,6.0
17,Female,5.84,TV,True,0.43,Poor Sleep,Urban,4.083916083916084,1.7560839160839157,6.0
16,Female,7.69,Tablet,True,0.43,"Poor Sleep, Anxiety",Urban,5.377622377622378,2.312377622377622,6.0
17,Male,4.22,TV,True,0.34,,Urban,3.149253731343283,1.0707462686567166,6.0
14,Male,4.04,Smartphone,True,0.37,Poor Sleep,Urban,2.948905109489051,1.091094890510949,4.0
16,Male,4.36,Tablet,True,0.35,,Urban,3.22962962962963,1.1303703703703705,6.0
16,Female,5.77,TV,True,0.48,"Poor Sleep, Eye Strain",Rural,3.8986486486486482,1.8713513513513513,6.0
10,Female,9.74,Smartphone,True,0.41,,Rural,6.907801418439717,2.8321985815602835,2.0
11,Male,4.54,Smartphone,True,0.48,Poor Sleep,Rural,3.0675675675675675,1.4724324324324325,4.0
9,Male,4.41,Smartphone,True,0.6,Poor Sleep,Urban,2.75625,1.65375,2.0
17,Female,5.73,Smartphone,True,0.4,Eye Strain,Urban,4.092857142857143,1.637142857142857,6.0
10,Female,2.14,TV,True,0.48,,Urban,1.445945945945946,0.6940540540540541,2.0
18,Female,5.92,TV,True,0.44,Poor Sleep,Urban,4.111111111111112,1.8088888888888883,6.0
18,Male,4.47,Smartphone,True,0.34,"Poor Sleep, Anxiety",Urban,3.335820895522388,1.134179104477612,6.0
12,Female,6.87,Laptop,True,0.4,"Poor Sleep, Eye Strain",Urban,4.9071428571428575,1.9628571428571426,4.0
12,Female,3.2,Smartphone,True,0.42,Poor Sleep,Urban,2.2535211267605635,0.9464788732394367,4.0
13,Female,4.4,TV,True,0.37,Obesity Risk,Urban,3.2116788321167884,1.188321167883212,4.0
14,Male,5.62,Tablet,True,0.37,"Poor Sleep, Anxiety, Obesity Risk",Urban,4.102189781021898,1.5178102189781022,4.0
14,Female,4.4,Laptop,True,0.31,"Poor Sleep, Eye Strain, Anxiety",Rural,3.3587786259541987,1.0412213740458016,4.0
8,Male,6.54,Tablet,True,0.46,"Poor Sleep, Eye Strain, Obesity Risk",Urban,4.47945205479452,2.06054794520548,2.0
9,Female,5.19,Tablet,True,0.57,Poor Sleep,Urban,3.3057324840764335,1.884267515923567,2.0
16,Female,4.55,Laptop,True,0.41,Poor Sleep,Urban,3.226950354609929,1.3230496453900709,6.0
17,Male,3.98,Laptop,True,0.37,Poor Sleep,Urban,2.9051094890510947,1.0748905109489053,6.0
9,Male,7.76,Smartphone,True,0.54,,Urban,5.038961038961038,2.7210389610389614,2.0
13,Male,3.54,Laptop,True,0.38,Poor Sleep,Urban,2.565217391304348,0.9747826086956519,4.0
18,Male,3.54,Laptop,True,0.36,"Poor Sleep, Eye Strain",Urban,2.6029411764705883,0.9370588235294117,6.0
18,Male,3.99,Tablet,True,0.44,Poor Sleep,Urban,2.7708333333333335,1.2191666666666667,6.0
8,Male,2.49,Tablet,True,0.56,,Rural,1.5961538461538463,0.893846153846154,2.0
10,Female,6.27,Smartphone,True,0.47,Poor Sleep,Urban,4.26530612244898,2.00469387755102,2.0
9,Male,3.49,Tablet,True,0.54,Poor Sleep,Urban,2.2662337662337664,1.2237662337662338,2.0
10,Female,3.8,TV,True,0.53,Poor Sleep,Urban,2.4836601307189543,1.3163398692810455,2.0
12,Male,4.46,TV,True,0.39,Poor Sleep,Urban,3.2086330935251794,1.2513669064748205,4.0
18,Female,5.64,Tablet,True,0.31,Eye Strain,Urban,4.305343511450381,1.3346564885496184,6.0
17,Male,6.03,Tablet,True,0.42,Obesity Risk,Rural,4.246478873239437,1.7835211267605633,6.0
13,Female,3.89,Smartphone,True,0.44,Eye Strain,Urban,2.7013888888888893,1.1886111111111108,4.0
16,Male,3.86,Smartphone,True,0.38,,Urban,2.7971014492753623,1.0628985507246376,6.0
18,Male,6.46,TV,True,0.42,"Poor Sleep, Obesity Risk",Rural,4.549295774647888,1.910704225352112,6.0
17,Male,4.15,Smartphone,True,0.49,"Poor Sleep, Eye Strain",Urban,2.7852348993288594,1.364765100671141,6.0
11,Female,6.06,Smartphone,True,0.42,"Poor Sleep, Obesity Risk",Urban,4.267605633802817,1.7923943661971826,4.0
14,Female,3.32,Laptop,True,0.5,"Poor Sleep, Eye Strain, Obesity Risk",Urban,2.2133333333333334,1.1066666666666665,4.0
13,Female,3.99,Laptop,True,0.31,Poor Sleep,Urban,3.045801526717557,0.9441984732824431,4.0
9,Female,0.91,Smartphone,False,0.5,,Rural,0.6066666666666667,0.30333333333333334,2.0
17,Male,4.72,Smartphone,True,0.38,Poor Sleep,Urban,3.420289855072464,1.299710144927536,6.0
18,Female,5.66,Smartphone,True,0.35,Poor Sleep,Urban,4.192592592592592,1.467407407407408,6.0
18,Female,4.41,Smartphone,True,0.38,Poor Sleep,Rural,3.195652173913044,1.2143478260869562,6.0
18,Female,5.05,Tablet,True,0.49,,Urban,3.389261744966443,1.6607382550335568,6.0
15,Female,6.33,Laptop,True,0.36,"Poor Sleep, Obesity Risk",Rural,4.654411764705883,1.675588235294117,6.0
14,Female,5.17,Smartphone,True,0.42,Poor Sleep,Urban,3.6408450704225355,1.5291549295774645,4.0
14,Male,4.24,Laptop,True,0.4,Anxiety,Urban,3.028571428571429,1.2114285714285713,4.0
15,Female,3.44,Laptop,True,0.49,,Urban,2.308724832214765,1.131275167785235,6.0
18,Male,6.08,TV,True,0.44,Poor Sleep,Urban,4.222222222222222,1.8577777777777778,6.0
8,Female,9.05,Smartphone,True,0.53,Poor Sleep,Urban,5.915032679738562,3.1349673202614383,2.0
8,Male,4.09,TV,True,0.47,Poor Sleep,Rural,2.782312925170068,1.307687074829932,2.0
15,Female,3.23,Smartphone,True,0.41,Anxiety,Urban,2.290780141843972,0.939219858156028,6.0
11,Male,3.69,Smartphone,True,0.44,Eye Strain,Urban,2.5625,1.1275,4.0
12,Female,4.65,Smartphone,True,0.45,"Poor Sleep, Obesity Risk",Rural,3.2068965517241383,1.443103448275862,4.0
15,Female,4.72,Laptop,True,0.31,,Rural,3.6030534351145036,1.1169465648854962,6.0
12,Female,5.33,Smartphone,True,0.48,Poor Sleep,Rural,3.6013513513513513,1.7286486486486488,4.0
17,Female,3.72,Smartphone,True,0.47,"Poor Sleep, Eye Strain",Urban,2.5306122448979593,1.1893877551020409,6.0
11,Female,0.95,Smartphone,False,0.41,,Urban,0.6737588652482269,0.27624113475177303,4.0
13,Female,4.82,TV,True,0.43,,Urban,3.370629370629371,1.4493706293706294,4.0
12,Male,4.5,Laptop,True,0.4,"Poor Sleep, Obesity Risk",Urban,3.2142857142857144,1.2857142857142856,4.0
14,Male,6.83,Smartphone,True,0.3,"Poor Sleep, Eye Strain, Anxiety",Urban,5.253846153846154,1.5761538461538462,4.0
17,Male,3.59,Smartphone,True,0.5,Anxiety,Urban,2.393333333333333,1.1966666666666668,6.0
14,Male,5.77,Smartphone,True,0.38,,Urban,4.181159420289855,1.5888405797101441,4.0
11,Female,5.27,TV,True,0.34,Poor Sleep,Rural,3.9328358208955216,1.337164179104478,4.0
12,Female,5.27,Tablet,True,0.49,"Poor Sleep, Eye Strain",Urban,3.536912751677852,1.7330872483221476,4.0
10,Female,2.36,Tablet,True,0.46,,Rural,1.6164383561643836,0.7435616438356163,2.0
11,Female,5.73,TV,True,0.42,Anxiety,Rural,4.035211267605634,1.6947887323943664,4.0
11,Female,5.66,Laptop,True,0.44,"Poor Sleep, Eye Strain",Urban,3.930555555555556,1.7294444444444443,4.0
10,Male,3.47,Smartphone,True,0.41,"Poor Sleep, Eye Strain",Rural,2.4609929078014185,1.0090070921985816,2.0
17,Female,3.37,Tablet,True,0.31,Anxiety,Urban,2.572519083969466,0.7974809160305343,6.0
12,Female,4.15,Tablet,True,0.41,"Poor Sleep, Anxiety",Rural,2.943262411347518,1.2067375886524823,4.0
12,Female,2.41,TV,False,0.32,,Urban,1.8257575757575757,0.5842424242424245,4.0
18,Male,4.18,Smartphone,True,0.41,Eye Strain,Urban,2.9645390070921986,1.215460992907801,6.0
14,Male,4.33,Smartphone,True,0.46,"Poor Sleep, Eye Strain",Urban,2.9657534246575343,1.3642465753424657,4.0
11,Male,5.63,TV,True,0.43,"Poor Sleep, Eye Strain, Anxiety",Rural,3.937062937062937,1.6929370629370628,4.0
11,Female,2.74,Smartphone,False,0.47,,Rural,1.8639455782312926,0.8760544217687076,4.0
16,Female,3.62,Smartphone,True,0.33,,Rural,2.7218045112781954,0.8981954887218047,6.0
13,Female,3.17,TV,True,0.32,Eye Strain,Rural,2.4015151515151514,0.7684848484848485,4.0
11,Male,3.65,Smartphone,True,0.5,Eye Strain,Urban,2.433333333333333,1.2166666666666668,4.0
9,Female,7.01,Smartphone,True,0.54,Poor Sleep,Rural,4.5519480519480515,2.4580519480519483,2.0
13,Female,5.52,Smartphone,True,0.39,"Poor Sleep, Eye Strain",Rural,3.971223021582733,1.5487769784172665,4.0
9,Female,0.19,Smartphone,False,0.45,,Rural,0.1310344827586207,0.0589655172413793,2.0
12,Male,5.94,Laptop,True,0.45,,Urban,4.096551724137932,1.8434482758620687,4.0
13,Female,5.29,Smartphone,True,0.34,Poor Sleep,Urban,3.9477611940298507,1.3422388059701493,4.0
11,Male,3.87,Smartphone,True,0.46,Anxiety,Rural,2.6506849315068495,1.2193150684931506,4.0
10,Male,5.83,Smartphone,True,0.59,Poor Sleep,Urban,3.666666666666667,2.163333333333333,2.0
14,Male,2.43,Laptop,False,0.39,,Urban,1.7482014388489209,0.6817985611510793,4.0
9,Male,1.64,Smartphone,False,0.46,,Urban,1.1232876712328768,0.5167123287671231,2.0
18,Female,5.6,Smartphone,True,0.35,"Poor Sleep, Eye Strain",Rural,4.148148148148148,1.4518518518518517,6.0
13,Male,3.13,TV,True,0.37,"Eye Strain, Anxiety, Obesity Risk",Rural,2.284671532846715,0.8453284671532848,4.0
11,Female,4.72,Smartphone,True,0.32,"Poor Sleep, Eye Strain",Rural,3.5757575757575752,1.1442424242424245,4.0
13,Male,5.59,Smartphone,True,0.42,"Poor Sleep, Eye Strain",Urban,3.9366197183098595,1.6533802816901404,4.0
11,Female,3.12,TV,True,0.31,"Poor Sleep, Anxiety",Urban,2.381679389312977,0.738320610687023,4.0
11,Male,5.46,Smartphone,True,0.45,"Poor Sleep, Anxiety",Urban,3.7655172413793103,1.6944827586206896,4.0
11,Female,2.09,Tablet,False,0.36,,Urban,1.536764705882353,0.5532352941176468,4.0
16,Male,5.42,Smartphone,True,0.48,"Poor Sleep, Eye Strain",Urban,3.6621621621621623,1.7578378378378376,6.0
14,Female,4.7,Smartphone,True,0.43,Eye Strain,Urban,3.286713286713287,1.413286713286713,4.0
10,Male,8.19,TV,True,0.57,Poor Sleep,Urban,5.2165605095541405,2.973439490445859,2.0
10,Female,4.3,Tablet,True,0.41,Poor Sleep,Urban,3.049645390070922,1.2503546099290777,2.0
13,Female,4.92,TV,True,0.43,Poor Sleep,Urban,3.440559440559441,1.479440559440559,4.0
13,Male,5.45,TV,True,0.35,Anxiety,Rural,4.037037037037037,1.412962962962963,4.0
11,Female,6.5,Laptop,True,0.38,"Poor Sleep, Eye Strain",Urban,4.710144927536232,1.7898550724637676,4.0
16,Male,3.78,Tablet,True,0.36,Eye Strain,Rural,2.7794117647058822,1.0005882352941176,6.0
11,Male,4.88,Smartphone,True,0.35,"Poor Sleep, Obesity Risk",Urban,3.6148148148148147,1.2651851851851852,4.0
16,Female,5.84,TV,True,0.41,Poor Sleep,Urban,4.141843971631205,1.6981560283687944,6.0
11,Male,2.88,Laptop,False,0.45,,Urban,1.986206896551724,0.8937931034482758,4.0
9,Male,4.74,TV,True,0.56,Poor Sleep,Urban,3.0384615384615383,1.7015384615384619,2.0
9,Female,6.56,Tablet,True,0.58,Eye Strain,Urban,4.151898734177215,2.4081012658227845,2.0
12,Female,2.73,Smartphone,False,0.33,,Rural,2.052631578947368,0.6773684210526318,4.0
11,Female,5.79,Smartphone,True,0.39,"Poor Sleep, Eye Strain",Rural,4.16546762589928,1.6245323741007196,4.0
14,Female,3.74,TV,True,0.47,Eye Strain,Rural,2.54421768707483,1.1957823129251701,4.0
18,Male,4.84,TV,True,0.44,,Urban,3.361111111111111,1.4788888888888887,6.0
12,Female,5.08,Laptop,True,0.48,"Eye Strain, Anxiety",Rural,3.4324324324324325,1.6475675675675676,4.0
13,Male,2.11,Smartphone,False,0.4,,Rural,1.5071428571428571,0.6028571428571428,4.0
17,Female,2.33,Smartphone,False,0.37,,Urban,1.700729927007299,0.629270072992701,6.0
11,Male,6.16,Smartphone,True,0.31,"Poor Sleep, Eye Strain",Rural,4.702290076335878,1.4577099236641224,4.0
9,Female,4.75,Tablet,True,0.57,Poor Sleep,Urban,3.02547770700637,1.7245222929936301,2.0
17,Male,5.02,TV,True,0.34,,Rural,3.7462686567164174,1.2737313432835822,6.0
16,Male,4.97,TV,True,0.44,,Urban,3.451388888888889,1.518611111111111,6.0
17,Female,5.1,TV,True,0.47,,Urban,3.4693877551020407,1.630612244897959,6.0
14,Female,3.44,TV,True,0.41,,Urban,2.4397163120567376,1.0002836879432624,4.0
11,Male,4.61,Smartphone,True,0.42,Eye Strain,Urban,3.246478873239437,1.3635211267605634,4.0
10,Male,3.53,TV,True,0.49,"Poor Sleep, Eye Strain",Urban,2.3691275167785233,1.1608724832214765,2.0
17,Female,4.57,Laptop,True,0.36,Anxiety,Urban,3.3602941176470593,1.209705882352941,6.0
10,Female,3.53,Smartphone,True,0.5,Eye Strain,Urban,2.353333333333333,1.1766666666666667,2.0
16,Female,2.52,Laptop,False,0.3,,Rural,1.9384615384615385,0.5815384615384616,6.0
12,Female,5.77,TV,True,0.48,"Poor Sleep, Eye Strain",Rural,3.8986486486486482,1.8713513513513513,4.0
10,Male,7.52,Smartphone,True,0.49,"Poor Sleep, Anxiety",Urban,5.046979865771812,2.4730201342281877,2.0
12,Female,5.33,Smartphone,True,0.37,Poor Sleep,Urban,3.890510948905109,1.439489051094891,4.0
9,Female,7.08,TV,True,0.54,,Urban,4.597402597402597,2.4825974025974027,2.0
18,Female,3.71,Smartphone,True,0.5,,Urban,2.473333333333333,1.2366666666666668,6.0
11,Male,4.82,Smartphone,True,0.43,,Urban,3.370629370629371,1.4493706293706294,4.0
17,Female,5.82,Laptop,True,0.38,"Eye Strain, Anxiety",Urban,4.217391304347827,1.6026086956521732,6.0
9,Male,3.28,Smartphone,True,0.49,"Eye Strain, Obesity Risk",Urban,2.2013422818791946,1.0786577181208052,2.0
9,Male,3.43,Smartphone,True,0.4,Poor Sleep,Urban,2.45,0.98,2.0
15,Female,5.01,Smartphone,True,0.31,"Poor Sleep, Obesity Risk",Rural,3.82442748091603,1.1855725190839697,6.0
8,Male,5.12,TV,True,0.44,"Poor Sleep, Eye Strain",Urban,3.555555555555556,1.5644444444444443,2.0
14,Male,3.94,TV,True,0.47,Poor Sleep,Rural,2.6802721088435373,1.2597278911564627,4.0
12,Female,4.83,Smartphone,True,0.37,Poor Sleep,Rural,3.5255474452554743,1.3044525547445258,4.0
18,Female,7.09,TV,True,0.48,,Urban,4.79054054054054,2.2994594594594595,6.0
15,Female,3.71,Smartphone,True,0.3,Poor Sleep,Urban,2.853846153846154,0.856153846153846,6.0
8,Male,4.55,Smartphone,True,0.46,Anxiety,Urban,3.1164383561643834,1.4335616438356165,2.0
18,Male,5.79,Smartphone,True,0.34,"Poor Sleep, Eye Strain",Urban,4.320895522388059,1.4691044776119409,6.0
14,Male,5.24,Smartphone,True,0.48,"Poor Sleep, Anxiety",Rural,3.540540540540541,1.6994594594594594,4.0
12,Female,4.03,TV,True,0.34,Obesity Risk,Urban,3.0074626865671643,1.022537313432836,4.0
11,Female,3.62,Laptop,True,0.39,"Poor Sleep, Anxiety",Urban,2.6043165467625897,1.0156834532374104,4.0
14,Female,4.24,Smartphone,True,0.35,Eye Strain,Urban,3.140740740740741,1.0992592592592594,4.0
17,Female,3.45,Tablet,True,0.33,Eye Strain,Rural,2.593984962406015,0.856015037593985,6.0
9,Male,3.35,TV,True,0.56,"Poor Sleep, Anxiety",Rural,2.1474358974358974,1.2025641025641027,2.0
8,Male,5.58,Tablet,True,0.44,"Eye Strain, Anxiety",Urban,3.875,1.705,2.0
8,Female,2.1,Smartphone,True,0.46,,Urban,1.4383561643835618,0.6616438356164382,2.0
18,Female,6.42,Laptop,True,0.41,"Poor Sleep, Anxiety",Urban,4.553191489361702,1.8668085106382977,6.0
8,Female,0.4,Smartphone,False,0.5,,Urban,0.26666666666666666,0.13333333333333336,2.0
12,Female,2.67,Smartphone,False,0.38,,Urban,1.9347826086956523,0.7352173913043476,4.0
17,Female,4.48,Smartphone,True,0.39,"Poor Sleep, Anxiety, Obesity Risk",Urban,3.223021582733813,1.2569784172661875,6.0
14,Male,5.0,Smartphone,True,0.45,Obesity Risk,Rural,3.4482758620689657,1.5517241379310343,4.0
9,Male,0.43,TV,False,0.51,,Urban,0.2847682119205298,0.14523178807947018,2.0
17,Male,7.52,Smartphone,True,0.39,Poor Sleep,Urban,5.410071942446042,2.109928057553957,6.0
15,Male,4.96,TV,True,0.4,"Poor Sleep, Anxiety",Urban,3.542857142857143,1.4171428571428568,6.0
11,Male,4.13,Smartphone,True,0.33,Eye Strain,Urban,3.1052631578947367,1.0247368421052632,4.0
10,Female,5.56,TV,True,0.47,Poor Sleep,Urban,3.782312925170068,1.7776870748299318,2.0
17,Female,3.89,TV,True,0.48,Poor Sleep,Rural,2.6283783783783785,1.2616216216216216,6.0
18,Male,4.53,Laptop,True,0.42,,Urban,3.190140845070423,1.3398591549295773,6.0
15,Female,3.97,TV,True,0.35,"Poor Sleep, Anxiety",Rural,2.9407407407407407,1.0292592592592595,6.0
9,Male,9.16,TV,True,0.48,"Poor Sleep, Anxiety",Urban,6.1891891891891895,2.9708108108108107,2.0
18,Male,5.07,Smartphone,True,0.31,,Urban,3.8702290076335877,1.1997709923664126,6.0
18,Male,6.45,Smartphone,True,0.41,"Poor Sleep, Eye Strain",Rural,4.574468085106384,1.8755319148936165,6.0
10,Female,4.71,TV,True,0.47,"Poor Sleep, Obesity Risk",Urban,3.2040816326530615,1.5059183673469385,2.0
10,Male,2.07,Tablet,True,0.46,,Rural,1.417808219178082,0.6521917808219178,2.0
17,Female,4.53,Smartphone,True,0.37,Poor Sleep,Urban,3.3065693430656933,1.223430656934307,6.0
18,Female,4.21,Smartphone,True,0.35,"Poor Sleep, Eye Strain, Anxiety",Rural,3.1185185185185182,1.0914814814814817,6.0
8,Male,3.35,TV,True,0.48,Poor Sleep,Urban,2.2635135135135136,1.0864864864864865,2.0
13,Male,3.45,Tablet,True,0.41,Anxiety,Urban,2.446808510638298,1.003191489361702,4.0
9,Male,7.26,Tablet,True,0.47,Poor Sleep,Rural,4.938775510204081,2.3212244897959184,2.0
8,Male,8.53,Smartphone,True,0.46,Poor Sleep,Urban,5.842465753424658,2.687534246575342,2.0
9,Female,4.15,Tablet,True,0.48,Poor Sleep,Rural,2.8040540540540544,1.345945945945946,2.0
13,Female,5.24,TV,True,0.36,,Urban,3.8529411764705888,1.3870588235294115,4.0
11,Male,3.52,Laptop,True,0.5,"Poor Sleep, Obesity Risk",Urban,2.3466666666666667,1.1733333333333333,4.0
13,Female,4.57,Smartphone,True,0.47,,Urban,3.108843537414966,1.4611564625850342,4.0
16,Female,6.53,Smartphone,True,0.37,,Rural,4.766423357664233,1.7635766423357673,6.0
17,Female,4.47,Smartphone,True,0.48,,Urban,3.02027027027027,1.4497297297297296,6.0
17,Female,4.16,Laptop,True,0.36,"Poor Sleep, Anxiety",Urban,3.058823529411765,1.1011764705882352,6.0
15,Female,4.64,Laptop,True,0.39,"Poor Sleep, Anxiety",Urban,3.3381294964028774,1.3018705035971223,6.0
8,Female,2.6,Smartphone,True,0.47,,Rural,1.7687074829931975,0.8312925170068026,2.0
15,Female,4.73,Laptop,True,0.32,Anxiety,Urban,3.5833333333333335,1.146666666666667,6.0
16,Female,4.55,Smartphone,True,0.41,"Poor Sleep, Anxiety",Urban,3.226950354609929,1.3230496453900709,6.0
13,Female,3.57,TV,True,0.31,"Poor Sleep, Eye Strain",Urban,2.7251908396946565,0.8448091603053434,4.0
17,Female,4.22,Smartphone,True,0.46,Eye Strain,Rural,2.8904109589041096,1.3295890410958902,6.0
12,Female,4.3,Laptop,True,0.34,Poor Sleep,Urban,3.2089552238805967,1.091044776119403,4.0
13,Male,4.74,Smartphone,True,0.34,"Poor Sleep, Obesity Risk",Urban,3.5373134328358207,1.2026865671641795,4.0
13,Female,6.02,TV,True,0.45,"Poor Sleep, Anxiety",Urban,4.151724137931034,1.8682758620689652,4.0
16,Female,3.73,Smartphone,True,0.48,,Urban,2.52027027027027,1.2097297297297298,6.0
11,Female,6.24,TV,True,0.47,Poor Sleep,Rural,4.244897959183674,1.9951020408163265,4.0
9,Male,2.32,Smartphone,True,0.43,,Urban,1.6223776223776223,0.6976223776223776,2.0
18,Female,2.62,Smartphone,False,0.4,,Urban,1.8714285714285717,0.7485714285714284,6.0
18,Male,4.53,Laptop,True,0.46,"Poor Sleep, Obesity Risk",Urban,3.1027397260273974,1.4272602739726028,6.0
16,Female,3.79,Laptop,True,0.45,Poor Sleep,Urban,2.613793103448276,1.176206896551724,6.0
9,Female,7.85,TV,True,0.46,,Urban,5.376712328767123,2.4732876712328764,2.0
17,Male,5.13,Smartphone,True,0.4,"Poor Sleep, Obesity Risk",Rural,3.6642857142857146,1.4657142857142853,6.0
16,Male,6.66,TV,True,0.4,Obesity Risk,Urban,4.757142857142857,1.902857142857143,6.0
9,Male,8.66,TV,True,0.44,,Urban,6.013888888888889,2.646111111111111,2.0
15,Male,4.52,TV,True,0.35,"Poor Sleep, Obesity Risk",Urban,3.3481481481481477,1.171851851851852,6.0
16,Female,2.2,Laptop,False,0.33,,Urban,1.6541353383458648,0.5458646616541354,6.0
17,Female,5.52,Laptop,True,0.35,Eye Strain,Urban,4.088888888888889,1.431111111111111,6.0
16,Female,5.49,Smartphone,True,0.32,"Poor Sleep, Anxiety",Rural,4.159090909090909,1.330909090909091,6.0
17,Female,5.4,Smartphone,True,0.35,"Poor Sleep, Eye Strain",Rural,4.0,1.4000000000000004,6.0
16,Male,4.23,Laptop,True,0.45,Obesity Risk,Urban,2.917241379310345,1.3127586206896553,6.0
9,Female,2.87,TV,True,0.58,,Urban,1.8164556962025316,1.0535443037974686,2.0
11,Male,3.75,Laptop,True,0.46,Anxiety,Urban,2.568493150684932,1.1815068493150682,4.0
14,Male,5.12,Tablet,True,0.45,"Poor Sleep, Eye Strain",Rural,3.531034482758621,1.588965517241379,4.0
9,Male,5.22,Tablet,True,0.46,"Poor Sleep, Eye Strain",Rural,3.5753424657534247,1.644657534246575,2.0
8,Female,4.51,TV,True,0.45,"Poor Sleep, Obesity Risk",Rural,3.1103448275862067,1.3996551724137931,2.0
10,Female,5.54,TV,True,0.54,Eye Strain,Rural,3.5974025974025974,1.9425974025974027,2.0
11,Female,5.3,Smartphone,True,0.48,Poor Sleep,Rural,3.581081081081081,1.7189189189189187,4.0
15,Male,4.12,Smartphone,True,0.47,Poor Sleep,Rural,2.802721088435374,1.317278911564626,6.0
13,Male,2.75,Tablet,False,0.41,,Rural,1.950354609929078,0.799645390070922,4.0
18,Male,5.72,Laptop,True,0.39,Anxiety,Urban,4.115107913669064,1.6048920863309357,6.0
9,Male,0.0,TV,False,0.49,,Urban,0.0,0.0,2.0
16,Male,5.01,Tablet,True,0.39,,Rural,3.6043165467625893,1.4056834532374105,6.0
9,Male,3.17,Smartphone,True,0.47,Poor Sleep,Rural,2.1564625850340136,1.0135374149659864,2.0
12,Male,4.97,Smartphone,True,0.36,Eye Strain,Rural,3.6544117647058827,1.315588235294117,4.0
11,Female,3.75,Laptop,True,0.48,Poor Sleep,Urban,2.5337837837837838,1.2162162162162162,4.0
14,Male,3.04,Smartphone,True,0.47,"Poor Sleep, Eye Strain",Urban,2.068027210884354,0.9719727891156462,4.0
15,Female,5.62,Laptop,True,0.43,Eye Strain,Rural,3.9300699300699304,1.6899300699300697,6.0
12,Female,4.7,TV,True,0.36,Poor Sleep,Urban,3.455882352941177,1.244117647058823,4.0
17,Male,3.11,Laptop,True,0.43,"Poor Sleep, Anxiety",Urban,2.174825174825175,0.9351748251748249,6.0
12,Female,3.96,Smartphone,True,0.4,Obesity Risk,Urban,2.8285714285714287,1.1314285714285712,4.0
9,Male,5.61,Tablet,True,0.44,Obesity Risk,Urban,3.8958333333333335,1.7141666666666668,2.0
15,Male,4.33,TV,True,0.38,Poor Sleep,Urban,3.13768115942029,1.19231884057971,6.0
